Team_Key,Team_Name,Points,Week,Year,Opponent_Team_Key,Opponent_Team_Name,Opponent_Points
423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',83.02,7,2023,423.l.219013.t.1,b'P01135809',92.26
423.l.219013.t.2,b'PAC 4 Playboys',95.66,7,2023,423.l.219013.t.7,b'Sharknadoes',99.94
423.l.219013.t.7,b'Sharknadoes',99.94,7,2023,423.l.219013.t.2,b'PAC 4 Playboys',95.66
423.l.219013.t.4,b'SHIT CUNT BULLSHIT',74.98,7,2023,423.l.219013.t.8,b'BoneZone',103.54
423.l.219013.t.8,b'BoneZone',103.54,7,2023,423.l.219013.t.4,b'SHIT CUNT BULLSHIT',74.98
423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',123.96,7,2023,423.l.219013.t.10,b'Zynfinity & Beyond',100.58
423.l.219013.t.10,b'Zynfinity & Beyond',100.58,7,2023,423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',123.96
423.l.219013.t.6,b'Diggs in a Blanket',112.56,7,2023,423.l.219013.t.9,b'Luke Menoots',123.52
423.l.219013.t.9,b'Luke Menoots',123.52,7,2023,423.l.219013.t.6,b'Diggs in a Blanket',112.56
423.l.219013.t.1,b'P01135809',116.8,8,2023,423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',113.98
423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',113.98,8,2023,423.l.219013.t.1,b'P01135809',116.8
423.l.219013.t.2,b'PAC 4 Playboys',118.58,8,2023,423.l.219013.t.4,b'SHIT CUNT BULLSHIT',108.84
423.l.219013.t.4,b'SHIT CUNT BULLSHIT',108.84,8,2023,423.l.219013.t.2,b'PAC 4 Playboys',118.58
423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',112.1,8,2023,423.l.219013.t.9,b'Luke Menoots',91.2
423.l.219013.t.9,b'Luke Menoots',91.2,8,2023,423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',112.1
423.l.219013.t.6,b'Diggs in a Blanket',99.52,8,2023,423.l.219013.t.8,b'BoneZone',104.6
423.l.219013.t.8,b'BoneZone',104.6,8,2023,423.l.219013.t.6,b'Diggs in a Blanket',99.52
423.l.219013.t.7,b'Sharknadoes',115.88,8,2023,423.l.219013.t.10,b'Zynfinity & Beyond',99.92
423.l.219013.t.10,b'Zynfinity & Beyond',99.92,8,2023,423.l.219013.t.7,b'Sharknadoes',115.88
423.l.219013.t.1,b'P01135809',104.68,9,2023,423.l.219013.t.6,b'Diggs in a Blanket',117
423.l.219013.t.6,b'Diggs in a Blanket',117,9,2023,423.l.219013.t.1,b'P01135809',104.68
423.l.219013.t.2,b'PAC 4 Playboys',89.36,9,2023,423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',76.28
423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',76.28,9,2023,423.l.219013.t.2,b'PAC 4 Playboys',89.36
423.l.219013.t.4,b'SHIT CUNT BULLSHIT',94.78,9,2023,423.l.219013.t.10,b'Zynfinity & Beyond',74.48
423.l.219013.t.10,b'Zynfinity & Beyond',74.48,9,2023,423.l.219013.t.4,b'SHIT CUNT BULLSHIT',94.78
423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',123.64,9,2023,423.l.219013.t.8,b'BoneZone',110.22
423.l.219013.t.8,b'BoneZone',110.22,9,2023,423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',123.64
423.l.219013.t.7,b'Sharknadoes',91.32,9,2023,423.l.219013.t.9,b'Luke Menoots',103.74
423.l.219013.t.9,b'Luke Menoots',103.74,9,2023,423.l.219013.t.7,b'Sharknadoes',91.32
423.l.219013.t.1,b'P01135809',99.34,10,2023,423.l.219013.t.4,b'SHIT CUNT BULLSHIT',95.48
423.l.219013.t.4,b'SHIT CUNT BULLSHIT',95.48,10,2023,423.l.219013.t.1,b'P01135809',99.34
423.l.219013.t.2,b'PAC 4 Playboys',125.02,10,2023,423.l.219013.t.10,b'Zynfinity & Beyond',112.08
423.l.219013.t.10,b'Zynfinity & Beyond',112.08,10,2023,423.l.219013.t.2,b'PAC 4 Playboys',125.02
423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',135.8,10,2023,423.l.219013.t.9,b'Luke Menoots',124.02
423.l.219013.t.9,b'Luke Menoots',124.02,10,2023,423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',135.8
423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',84.24,10,2023,423.l.219013.t.6,b'Diggs in a Blanket',102.2
423.l.219013.t.6,b'Diggs in a Blanket',102.2,10,2023,423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',84.24
423.l.219013.t.7,b'Sharknadoes',136.26,10,2023,423.l.219013.t.8,b'BoneZone',114.38
423.l.219013.t.8,b'BoneZone',114.38,10,2023,423.l.219013.t.7,b'Sharknadoes',136.26
423.l.219013.t.1,b'P01135809',113.74,11,2023,423.l.219013.t.7,b'Sharknadoes',122.32
423.l.219013.t.7,b'Sharknadoes',122.32,11,2023,423.l.219013.t.1,b'P01135809',113.74
423.l.219013.t.2,b'PAC 4 Playboys',100.46,11,2023,423.l.219013.t.6,b'Diggs in a Blanket',102
423.l.219013.t.6,b'Diggs in a Blanket',102,11,2023,423.l.219013.t.2,b'PAC 4 Playboys',100.46
423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',86.9,11,2023,423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',88.3
423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',88.3,11,2023,423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',86.9
423.l.219013.t.4,b'SHIT CUNT BULLSHIT',76.04,11,2023,423.l.219013.t.9,b'Luke Menoots',111.06
423.l.219013.t.9,b'Luke Menoots',111.06,11,2023,423.l.219013.t.4,b'SHIT CUNT BULLSHIT',76.04
423.l.219013.t.8,b'BoneZone',93.3,11,2023,423.l.219013.t.10,b'Zynfinity & Beyond',95.96
423.l.219013.t.10,b'Zynfinity & Beyond',95.96,11,2023,423.l.219013.t.8,b'BoneZone',93.3
423.l.219013.t.1,b'P01135809',69.94,12,2023,423.l.219013.t.6,b'Diggs in a Blanket',115.66
423.l.219013.t.6,b'Diggs in a Blanket',115.66,12,2023,423.l.219013.t.1,b'P01135809',69.94
423.l.219013.t.2,b'PAC 4 Playboys',125.54,12,2023,423.l.219013.t.9,b'Luke Menoots',131.6
423.l.219013.t.9,b'Luke Menoots',131.6,12,2023,423.l.219013.t.2,b'PAC 4 Playboys',125.54
423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',101.94,12,2023,423.l.219013.t.10,b'Zynfinity & Beyond',100.94
423.l.219013.t.10,b'Zynfinity & Beyond',100.94,12,2023,423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',101.94
423.l.219013.t.4,b'SHIT CUNT BULLSHIT',124.56,12,2023,423.l.219013.t.8,b'BoneZone',138.82
423.l.219013.t.8,b'BoneZone',138.82,12,2023,423.l.219013.t.4,b'SHIT CUNT BULLSHIT',124.56
423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',131.24,12,2023,423.l.219013.t.7,b'Sharknadoes',131.4
423.l.219013.t.7,b'Sharknadoes',131.4,12,2023,423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',131.24
423.l.219013.t.1,b'P01135809',87.92,13,2023,423.l.219013.t.10,b'Zynfinity & Beyond',128.74
423.l.219013.t.10,b'Zynfinity & Beyond',128.74,13,2023,423.l.219013.t.1,b'P01135809',87.92
423.l.219013.t.2,b'PAC 4 Playboys',106.48,13,2023,423.l.219013.t.8,b'BoneZone',126.48
423.l.219013.t.8,b'BoneZone',126.48,13,2023,423.l.219013.t.2,b'PAC 4 Playboys',106.48
423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',92.24,13,2023,423.l.219013.t.7,b'Sharknadoes',113.34
423.l.219013.t.7,b'Sharknadoes',113.34,13,2023,423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',92.24
423.l.219013.t.4,b'SHIT CUNT BULLSHIT',140,13,2023,423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',92.54
423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',92.54,13,2023,423.l.219013.t.4,b'SHIT CUNT BULLSHIT',140
423.l.219013.t.6,b'Diggs in a Blanket',88.52,13,2023,423.l.219013.t.9,b'Luke Menoots',129.24
423.l.219013.t.9,b'Luke Menoots',129.24,13,2023,423.l.219013.t.6,b'Diggs in a Blanket',88.52
423.l.219013.t.1,b'P01135809',100.54,14,2023,423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',79.78
423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',79.78,14,2023,423.l.219013.t.1,b'P01135809',100.54
423.l.219013.t.2,b'PAC 4 Playboys',104.64,14,2023,423.l.219013.t.7,b'Sharknadoes',92.7
423.l.219013.t.7,b'Sharknadoes',92.7,14,2023,423.l.219013.t.2,b'PAC 4 Playboys',104.64
423.l.219013.t.4,b'SHIT CUNT BULLSHIT',69.4,14,2023,423.l.219013.t.6,b'Diggs in a Blanket',112.34
423.l.219013.t.6,b'Diggs in a Blanket',112.34,14,2023,423.l.219013.t.4,b'SHIT CUNT BULLSHIT',69.4
423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',78.36,14,2023,423.l.219013.t.10,b'Zynfinity & Beyond',88.5
423.l.219013.t.10,b'Zynfinity & Beyond',88.5,14,2023,423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',78.36
423.l.219013.t.8,b'BoneZone',132.26,14,2023,423.l.219013.t.9,b'Luke Menoots',120
423.l.219013.t.9,b'Luke Menoots',120,14,2023,423.l.219013.t.8,b'BoneZone',132.26
423.l.219013.t.2,b'PAC 4 Playboys',98.86,15,2023,423.l.219013.t.9,b'Luke Menoots',153.98
423.l.219013.t.9,b'Luke Menoots',153.98,15,2023,423.l.219013.t.2,b'PAC 4 Playboys',98.86
423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',74.14,15,2023,423.l.219013.t.8,b'BoneZone',122.14
423.l.219013.t.8,b'BoneZone',122.14,15,2023,423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',74.14
423.l.219013.t.1,b'P01135809',98.36,16,2023,423.l.219013.t.10,b'Zynfinity & Beyond',86.68
423.l.219013.t.10,b'Zynfinity & Beyond',86.68,16,2023,423.l.219013.t.1,b'P01135809',98.36
423.l.219013.t.2,b'PAC 4 Playboys',89.98,16,2023,423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',99.92
423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',99.92,16,2023,423.l.219013.t.2,b'PAC 4 Playboys',89.98
423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',95.48,16,2023,423.l.219013.t.4,b'SHIT CUNT BULLSHIT',106.58
423.l.219013.t.4,b'SHIT CUNT BULLSHIT',106.58,16,2023,423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',95.48
423.l.219013.t.6,b'Diggs in a Blanket',80.58,16,2023,423.l.219013.t.9,b'Luke Menoots',130.14
423.l.219013.t.9,b'Luke Menoots',130.14,16,2023,423.l.219013.t.6,b'Diggs in a Blanket',80.58
423.l.219013.t.7,b'Sharknadoes',118,16,2023,423.l.219013.t.8,b'BoneZone',100.82
423.l.219013.t.8,b'BoneZone',100.82,16,2023,423.l.219013.t.7,b'Sharknadoes',118
